,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday
285,2017/11/23 0:45,1469.600144,2017/11/24 0:15,1466.084754,,2017/11/24 0:15,1473.828882,2017/11/26 23:45,1477.995713,,2017/11/26 23:45,1498.777093,2017/11/27 23:45,1498.215762,,2017/11/27 23:45,1401.622916,2017/11/28 23:45,1394.278288,,2017/11/28 23:45,1489.089229,2017/11/29 23:45,1495.704929,,2017/11/29 23:45,1371.238018,2017/11/30 23:45,1370.907038,,2017/11/30 23:45,1412.878885,2017/12/3 23:45,1416.779736
286,2017/11/23 0:46,1469.735257,2017/11/24 0:16,1466.305855,,2017/11/24 0:16,1474.047895,2017/11/26 23:46,1478.039515,,2017/11/26 23:46,1498.819545,2017/11/27 23:46,1498.215762,,2017/11/27 23:46,1401.622916,2017/11/28 23:46,1394.313573,,2017/11/28 23:46,1489.141752,2017/11/29 23:46,1495.704929,,2017/11/29 23:46,1371.238018,2017/11/30 23:46,1370.953741,,2017/11/30 23:46,1412.934698,2017/12/3 23:46,1416.770535
287,2017/11/23 0:47,1469.823697,2017/11/24 0:17,1466.128974,,2017/11/24 0:17,1473.872685,2017/11/26 23:47,1478.039515,,2017/11/26 23:47,1498.819545,2017/11/27 23:47,1498.215762,,2017/11/27 23:47,1401.622916,2017/11/28 23:47,1394.313573,,2017/11/28 23:47,1489.141752,2017/11/29 23:47,1495.704929,,2017/11/29 23:47,1371.238018,2017/11/30 23:47,1371.048771,,2017/11/30 23:47,1413.027518,2017/12/3 23:47,1416.816945
288,2017/11/23 0:48,1469.821244,2017/11/24 0:18,1466.173194,,2017/11/24 0:18,1473.916487,2017/11/26 23:48,1477.675837,,2017/11/26 23:48,1498.448785,2017/11/27 23:48,1497.83462,,2017/11/27 23:48,1401.294639,2017/11/28 23:48,1394.48921,,2017/11/28 23:48,1489.32192,2017/11/29 23:48,1496.039001,,2017/11/29 23:48,1371.569809,2017/11/30 23:48,1371.206883,,2017/11/30 23:48,1413.185352,2017/12/3 23:48,1416.547687
289,2017/11/23 0:49,1469.777024,2017/11/24 0:19,1466.198984,,2017/11/24 0:19,1473.945017,2017/11/26 23:49,1477.811664,,2017/11/26 23:49,1498.586522,2017/11/27 23:49,1497.24122,,2017/11/27 23:49,1400.732443,2017/11/28 23:49,1394.360357,,2017/11/28 23:49,1489.1843,2017/11/29 23:49,1495.980168,,2017/11/29 23:49,1371.490347,2017/11/30 23:49,1371.238018,,2017/11/30 23:49,1413.22256,2017/12/3 23:49,1416.807743
290,2017/11/23 0:50,1469.777024,2017/11/24 0:20,1466.198984,,2017/11/24 0:20,1473.945017,2017/11/26 23:50,1477.807245,,2017/11/26 23:50,1498.57614,2017/11/27 23:50,1496.860078,,2017/11/27 23:50,1400.404166,2017/11/28 23:50,1394.395642,,2017/11/28 23:50,1489.236824,2017/11/29 23:50,1495.927644,,2017/11/29 23:50,1371.459212,2017/11/30 23:50,1371.364994,,2017/11/30 23:50,1413.343186,2017/12/3 23:50,1416.779736
291,2017/11/23 0:51,1470.00303,2017/11/24 0:21,1466.35498,,2017/11/24 0:21,1474.100536,2017/11/26 23:51,1477.675837,,2017/11/26 23:51,1498.448785,2017/11/27 23:51,1496.520464,,2017/11/27 23:51,1400.029895,2017/11/28 23:51,1394.535994,,2017/11/28 23:51,1489.364467,2017/11/29 23:51,1495.927644,,2017/11/29 23:51,1371.459212,2017/11/30 23:51,1371.364994,,2017/11/30 23:51,1413.343186,2017/12/3 23:51,1416.640506
292,2017/11/23 0:52,1469.956357,2017/11/24 0:22,1466.35498,,2017/11/24 0:22,1474.100536,2017/11/26 23:52,1477.54001,,2017/11/26 23:52,1498.311048,2017/11/27 23:52,1496.520464,,2017/11/27 23:52,1400.029895,2017/11/28 23:52,1394.582778,,2017/11/28 23:52,1489.407015,2017/11/29 23:52,1495.970192,,2017/11/29 23:52,1371.506727,2017/11/30 23:52,1371.206883,,2017/11/30 23:52,1413.185352,2017/12/3 23:52,1416.566089
293,2017/11/23 0:53,1469.823697,2017/11/24 0:23,1466.3992,,2017/11/24 0:23,1474.144338,2017/11/26 23:53,1477.559702,,2017/11/26 23:53,1498.327082,2017/11/27 23:53,1496.372345,,2017/11/27 23:53,1399.91254,2017/11/28 23:53,1394.313573,,2017/11/28 23:53,1489.141752,2017/11/29 23:53,1495.927644,,2017/11/29 23:53,1371.459212,2017/11/30 23:53,1371.206071,,2017/11/30 23:53,1413.194755,2017/12/3 23:53,1416.268824
294,2017/11/23 0:54,1469.818791,2017/11/24 0:24,1466.128974,,2017/11/24 0:24,1473.872685,2017/11/26 23:54,1477.443567,,2017/11/26 23:54,1498.20538,2017/11/27 23:54,1496.277059,,2017/11/27 23:54,1399.830471,2017/11/28 23:54,1394.407141,,2017/11/28 23:54,1489.226848,2017/11/29 23:54,1496.022715,,2017/11/29 23:54,1371.537862,2017/11/30 23:54,1371.347803,,2017/11/30 23:54,1413.343387,2017/12/3 23:54,1416.046177
295,2017/11/23 0:55,1469.597691,2017/11/24 0:25,1465.900516,,2017/11/24 0:25,1473.640414,2017/11/26 23:55,1477.312159,,2017/11/26 23:55,1498.078025,2017/11/27 23:55,1496.192156,,2017/11/27 23:55,1399.736903,2017/11/28 23:55,1394.407141,,2017/11/28 23:55,1489.226848,2017/11/29 23:55,1496.192907,,2017/11/29 23:55,1371.727921,2017/11/30 23:55,1371.490347,,2017/11/30 23:55,1413.482617,2017/12/3 23:55,1416.185407
296,2017/11/23 0:56,1469.686131,2017/11/24 0:26,1465.679416,,2017/11/24 0:26,1473.421401,2017/11/26 23:56,1477.33627,,2017/11/26 23:56,1498.104442,2017/11/27 23:56,1496.234607,,2017/11/27 23:56,1399.783687,2017/11/28 23:56,1394.360357,,2017/11/28 23:56,1489.1843,2017/11/29 23:56,1496.340502,,2017/11/29 23:56,1371.837706,2017/11/30 23:56,1371.55343,,2017/11/30 23:56,1413.547631,2017/12/3 23:56,1416.213213
297,2017/11/23 0:57,1469.415905,2017/11/24 0:27,1465.905421,,2017/11/24 0:27,1473.649253,2017/11/26 23:57,1477.360381,,2017/11/26 23:57,1498.130859,2017/11/27 23:57,1496.244989,,2017/11/27 23:57,1399.772188,2017/11/28 23:57,1394.360357,,2017/11/28 23:57,1489.1843,2017/11/29 23:57,1496.225479,,2017/11/29 23:57,1371.791815,2017/11/30 23:57,1371.568997,,2017/11/30 23:57,1413.566235,2017/12/3 23:57,1416.166803
298,2017/11/23 0:58,1469.306582,2017/11/24 0:28,1465.949641,,2017/11/24 0:28,1473.693055,2017/11/26 23:58,1477.360381,,2017/11/26 23:58,1498.130859,2017/11/27 23:58,1496.086488,,2017/11/27 23:58,1399.666333,2017/11/28 23:58,1394.313573,,2017/11/28 23:58,1489.141752,2017/11/29 23:58,1496.117787,,2017/11/29 23:58,1371.616512,2017/11/30 23:58,1371.572244,,2017/11/30 23:58,1413.528624,2017/12/3 23:58,1416.250421
299,2017/11/23 0:59,1469.350802,2017/11/24 0:29,1465.993862,,2017/11/24 0:29,1473.736858,2017/11/26 23:59,1477.404183,,2017/11/26 23:59,1498.17331,2017/11/27 23:59,1495.959133,,2017/11/27 23:59,1399.525981,2017/11/28 23:59,1394.313573,,2017/11/28 23:59,1489.141752,2017/11/29 23:59,1496.202882,,2017/11/29 23:59,1371.711542,2017/11/30 23:59,1371.334671,,2017/11/30 23:59,1413.296575,2017/12/3 23:59,1416.343241
300,2017/11/23 1:00,1469.441694,2017/11/24 0:30,1465.949641,,2017/11/24 0:30,1473.693055,2017/11/27 0:00,1477.54001,,2017/11/27 0:00,1498.311048,2017/11/28 0:00,1496.287441,,2017/11/28 0:00,1399.818972,2017/11/29 0:00,1394.278288,,2017/11/29 0:00,1489.089229,2017/11/30 0:00,1496.022715,,2017/11/30 0:00,1371.537862,2017/12/1 0:00,1371.018447,,2017/12/1 0:00,1412.980906,2017/12/4 0:00,1416.343241
301,2017/11/23 1:01,1469.415905,2017/11/24 0:31,1465.58607,,2017/11/24 0:31,1473.324958,2017/11/27 0:01,1477.404183,,2017/11/27 0:01,1498.17331,2017/11/28 0:01,1496.064801,,2017/11/28 0:01,1399.596551,2017/11/29 0:01,1394.302074,,2017/11/29 0:01,1489.151728,2017/11/30 0:01,1496.340502,,2017/11/30 0:01,1371.837706,2017/12/1 0:01,1370.733359,,2017/12/1 0:01,1412.702447,2017/12/4 0:01,1416.547485
302,2017/11/23 1:02,1469.327465,2017/11/24 0:32,1465.45341,,2017/11/24 0:32,1473.19355,2017/11/27 0:02,1477.452405,,2017/11/27 0:02,1498.226144,2017/11/28 0:02,1496.350657,,2017/11/28 0:02,1399.842759,2017/11/29 0:02,1394.395642,,2017/11/29 0:02,1489.236824,2017/11/30 0:02,1496.192907,,2017/11/30 0:02,1371.727921,2017/12/1 0:02,1370.875903,,2017/12/1 0:02,1412.841677,2017/12/4 0:02,1416.315234
303,2017/11/23 1:03,1469.101459,2017/11/24 0:33,1465.45341,,2017/11/24 0:33,1473.19355,2017/11/27 0:03,1477.54001,,2017/11/27 0:03,1498.311048,2017/11/28 0:03,1496.562916,,2017/11/28 0:03,1400.076679,2017/11/29 0:03,1394.535994,,2017/11/29 0:03,1489.364467,2017/11/30 0:03,1496.107811,,2017/11/30 0:03,1371.632892,2017/12/1 0:03,1370.875903,,2017/12/1 0:03,1412.841677,2017/12/4 0:03,1416.083184
304,2017/11/23 1:04,1468.922126,2017/11/24 0:34,1465.500083,,2017/11/24 0:34,1473.241772,2017/11/27 0:04,1477.404183,,2017/11/27 0:04,1498.17331,2017/11/28 0:04,1496.329893,,2017/11/28 0:04,1399.865756,2017/11/29 0:04,1394.582778,,2017/11/29 0:04,1489.407015,2017/11/30 0:04,1496.065263,,2017/11/30 0:04,1371.585377,2017/12/1 0:04,1370.812821,,2017/12/1 0:04,1412.776662,2017/12/4 0:04,1415.906746
305,2017/11/23 1:05,1468.877906,2017/11/24 0:35,1465.544303,,2017/11/24 0:35,1473.285575,2017/11/27 0:05,1477.380073,,2017/11/27 0:05,1498.146893,2017/11/28 0:05,1496.261024,,2017/11/28 0:05,1399.80133,2017/11/29 0:05,1394.442426,,2017/11/29 0:05,1489.279372,2017/11/30 0:05,1495.970192,,2017/11/30 0:05,1371.506727,2017/12/1 0:05,1370.702224,,2017/12/1 0:05,1412.665238,2017/12/4 0:05,1415.869538
306,2017/11/23 1:06,1468.656806,2017/11/24 0:36,1465.635196,,2017/11/24 0:36,1473.377599,2017/11/27 0:06,1477.404183,,2017/11/27 0:06,1498.17331,2017/11/28 0:06,1496.309129,,2017/11/28 0:06,1399.888754,2017/11/29 0:06,1394.471567,,2017/11/29 0:06,1489.295658,2017/11/30 0:06,1496.127763,,2017/11/30 0:06,1371.600133,2017/12/1 0:06,1370.530168,,2017/12/1 0:06,1412.469994,2017/12/4 0:06,1416.027573
307,2017/11/23 1:07,1469.041261,2017/11/24 0:37,1466.350075,,2017/11/24 0:37,1474.091698,2017/11/27 0:07,1477.447986,,2017/11/27 0:07,1498.215762,2017/11/28 0:07,1496.139322,,2017/11/28 0:07,1399.701618,2017/11/29 0:07,1394.424783,,2017/11/29 0:07,1489.25311,2017/11/30 0:07,1496.297954,,2017/11/30 0:07,1371.790192,2017/12/1 0:07,1370.15005,,2017/12/1 0:07,1412.098715,2017/12/4 0:07,1416.120393
308,2017/11/23 1:08,1469.439242,2017/11/24 0:38,1466.040534,,2017/11/24 0:38,1473.785079,2017/11/27 0:08,1477.515899,,2017/11/27 0:08,1498.284631,2017/11/28 0:08,1496.139322,,2017/11/28 0:08,1399.701618,2017/11/29 0:08,1394.278288,,2017/11/29 0:08,1489.089229,2017/11/30 0:08,1496.340502,,2017/11/30 0:08,1371.837706,2017/12/1 0:08,1370.197565,,2017/12/1 0:08,1412.145125,2017/12/4 0:08,1416.083184
309,2017/11/23 1:09,1469.192352,2017/11/24 0:39,1466.061418,,2017/11/24 0:39,1473.804771,2017/11/27 0:09,1477.54001,,2017/11/27 0:09,1498.311048,2017/11/28 0:09,1496.011967,,2017/11/28 0:09,1399.561266,2017/11/29 0:09,1394.29593,,2017/11/29 0:09,1489.115491,2017/11/30 0:09,1496.478121,,2017/11/30 0:09,1371.963871,2017/12/1 0:09,1370.2287,,2017/12/1 0:09,1412.182333,2017/12/4 0:09,1415.860336
310,2017/11/23 1:10,1469.148132,2017/11/24 0:40,1466.038082,,2017/11/24 0:40,1473.78066,2017/11/27 0:10,1477.360381,,2017/11/27 0:10,1498.130859,2017/11/28 0:10,1496.080835,,2017/11/28 0:10,1399.625693,2017/11/29 0:10,1394.313573,,2017/11/29 0:10,1489.141752,2017/11/30 0:10,1496.340502,,2017/11/30 0:10,1371.837706,2017/12/1 0:10,1370.323729,,2017/12/1 0:10,1412.275153,2017/12/4 0:10,1415.823128
311,2017/11/23 1:11,1469.059692,2017/11/24 0:41,1465.949641,,2017/11/24 0:41,1473.693055,2017/11/27 0:11,1477.360381,,2017/11/27 0:11,1498.130859,2017/11/28 0:11,1496.165739,,2017/11/28 0:11,1399.719261,2017/11/29 0:11,1394.313573,,2017/11/29 0:11,1489.141752,2017/11/30 0:11,1496.297954,,2017/11/30 0:11,1371.790192,2017/12/1 0:11,1370.323729,,2017/12/1 0:11,1412.275153,2017/12/4 0:11,1415.683898
312,2017/11/23 1:12,1469.013019,2017/11/24 0:42,1466.084754,,2017/11/24 0:42,1473.828882,2017/11/27 0:12,1477.447986,,2017/11/27 0:12,1498.215762,2017/11/28 0:12,1496.552533,,2017/11/28 0:12,1400.088177,2017/11/29 0:12,1394.149435,,2017/11/29 0:12,1488.95161,2017/11/30 0:12,1496.340502,,2017/11/30 0:12,1371.837706,2017/12/1 0:12,1370.386812,,2017/12/1 0:12,1412.340167,2017/12/4 0:12,1416.389651
313,2017/11/23 1:13,1469.101459,2017/11/24 0:43,1466.219867,,2017/11/24 0:43,1473.964709,2017/11/27 0:13,1477.351543,,2017/11/27 0:13,1498.110095,2017/11/28 0:13,1496.605367,,2017/11/28 0:13,1400.123463,2017/11/29 0:13,1394.424783,,2017/11/29 0:13,1489.25311,2017/11/30 0:13,1496.340502,,2017/11/30 0:13,1371.837706,2017/12/1 0:13,1370.181185,,2017/12/1 0:13,1412.135923,2017/12/4 0:13,1416.42686
314,2017/11/23 1:14,1469.101459,2017/11/24 0:44,1466.264087,,2017/11/24 0:44,1474.008512,2017/11/27 0:14,1477.200443,,2017/11/27 0:14,1497.966705,2017/11/28 0:14,1496.658201,,2017/11/28 0:14,1400.158748,2017/11/29 0:14,1394.407141,,2017/11/29 0:14,1489.226848,2017/11/30 0:14,1496.235455,,2017/11/30 0:14,1371.775436,2017/12/1 0:14,1370.197565,,2017/12/1 0:14,1412.145125,2017/12/4 0:14,1416.47327
315,2017/11/23 1:15,1469.103912,2017/11/24 0:45,1466.084754,,2017/11/24 0:45,1473.828882,2017/11/27 0:15,1477.244246,,2017/11/27 0:15,1498.009156,2017/11/28 0:15,1496.743104,,2017/11/28 0:15,1400.252316,2017/11/29 0:15,1394.313573,,2017/11/29 0:15,1489.141752,2017/11/30 0:15,1496.065263,,2017/11/30 0:15,1371.585377,2017/12/1 0:15,1370.102535,,2017/12/1 0:15,1412.052305,2017/12/4 0:15,1416.38045
316,2017/11/23 1:16,1469.148132,2017/11/24 0:46,1466.128974,,2017/11/24 0:46,1473.872685,2017/11/27 0:16,1477.224554,,2017/11/27 0:16,1497.993121,2017/11/28 0:16,1496.510082,,2017/11/28 0:16,1400.041393,2017/11/29 0:16,1394.149435,,2017/11/29 0:16,1488.95161,2017/11/30 0:16,1496.022715,,2017/11/30 0:16,1371.537862,2017/12/1 0:16,1370.13367,,2017/12/1 0:16,1412.089513,2017/12/4 0:16,1416.38045
317,2017/11/23 1:17,1469.236572,2017/11/24 0:47,1466.173194,,2017/11/24 0:47,1473.916487,2017/11/27 0:17,1477.224554,,2017/11/27 0:17,1497.993121,2017/11/28 0:17,1496.478012,,2017/11/28 0:17,1399.983111,2017/11/29 0:17,1393.856443,,2017/11/29 0:17,1488.623848,2017/11/30 0:17,1496.127763,,2017/11/30 0:17,1371.600133,2017/12/1 0:17,1370.386,,2017/12/1 0:17,1412.34957,2017/12/4 0:17,1416.47327
318,2017/11/23 1:18,1469.03145,2017/11/24 0:48,1466.313213,,2017/11/24 0:48,1474.061152,2017/11/27 0:18,1477.176332,,2017/11/27 0:18,1497.940288,2017/11/28 0:18,1496.700653,,2017/11/28 0:18,1400.205532,2017/11/29 0:18,1393.634022,,2017/11/29 0:18,1488.401133,2017/11/30 0:18,1496.117787,,2017/11/30 0:18,1371.616512,2017/12/1 0:18,1370.433515,,2017/12/1 0:18,1412.39598,2017/12/4 0:18,1416.371248
319,2017/11/23 1:19,1468.6519,2017/11/24 0:49,1466.716099,,2017/11/24 0:49,1474.464214,2017/11/27 0:19,1477.176332,,2017/11/27 0:19,1497.940288,2017/11/28 0:19,1496.700653,,2017/11/28 0:19,1400.205532,2017/11/29 0:19,1393.540454,,2017/11/29 0:19,1488.316037,2017/11/30 0:19,1496.160335,,2017/11/30 0:19,1371.664027,2017/12/1 0:19,1370.576059,,2017/12/1 0:19,1412.53521,2017/12/4 0:19,1416.464068
320,2017/11/23 1:20,1468.56346,2017/11/24 0:50,1466.760319,,2017/11/24 0:50,1474.508016,2017/11/27 0:20,1477.224554,,2017/11/27 0:20,1497.993121,2017/11/28 0:20,1496.753487,,2017/11/28 0:20,1400.240817,2017/11/29 0:20,1394.044368,,2017/11/29 0:20,1488.87649,2017/11/30 0:20,1496.144049,,2017/11/30 0:20,1371.63208,2017/12/1 0:20,1370.639141,,2017/12/1 0:20,1412.600224,2017/12/4 0:20,1416.464068
321,2017/11/23 1:21,1468.833686,2017/11/24 0:51,1466.53186,,2017/11/24 0:51,1474.275746,2017/11/27 0:21,1477.452405,,2017/11/27 0:21,1498.226144,2017/11/28 0:21,1496.562916,,2017/11/28 0:21,1400.076679,2017/11/29 0:21,1394.009083,,2017/11/29 0:21,1488.823966,2017/11/30 0:21,1496.022715,,2017/11/30 0:21,1371.537862,2017/12/1 0:21,1370.607194,,2017/12/1 0:21,1412.572418,2017/12/4 0:21,1416.556888
322,2017/11/23 1:22,1469.008113,2017/11/24 0:52,1465.93983,,2017/11/24 0:52,1473.675379,2017/11/27 0:22,1477.404183,,2017/11/27 0:22,1498.17331,2017/11/28 0:22,1496.520464,,2017/11/28 0:22,1400.029895,2017/11/29 0:22,1393.973798,,2017/11/29 0:22,1488.771443,2017/11/30 0:22,1496.032691,,2017/11/30 0:22,1371.521483,2017/12/1 0:22,1370.765306,,2017/12/1 0:22,1412.730252,2017/12/4 0:22,1416.556888
323,2017/11/23 1:23,1468.875453,2017/11/24 0:53,1465.49763,,2017/11/24 0:53,1473.237353,2017/11/27 0:23,1477.491789,,2017/11/27 0:23,1498.258214,2017/11/28 0:23,1496.520464,,2017/11/28 0:23,1400.029895,2017/11/29 0:23,1393.973798,,2017/11/29 0:23,1488.771443,2017/11/30 0:23,1496.160335,,2017/11/30 0:23,1371.664027,2017/12/1 0:23,1370.670277,,2017/12/1 0:23,1412.637433,2017/12/4 0:23,1416.464068
324,2017/11/23 1:24,1468.74034,2017/11/24 0:54,1465.858749,,2017/11/24 0:54,1473.601031,2017/11/27 0:24,1477.651726,,2017/11/27 0:24,1498.422368,2017/11/28 0:24,1496.520464,,2017/11/28 0:24,1400.029895,2017/11/29 0:24,1393.891728,,2017/11/29 0:24,1488.676371,2017/11/30 0:24,1496.340502,,2017/11/30 0:24,1371.837706,2017/12/1 0:24,1370.749738,,2017/12/1 0:24,1412.711648,2017/12/4 0:24,1416.464068
325,2017/11/23 1:25,1468.74034,2017/11/24 0:55,1465.770309,,2017/11/24 0:55,1473.513426,2017/11/27 0:25,1477.579394,,2017/11/27 0:25,1498.343117,2017/11/28 0:25,1496.510082,,2017/11/28 0:25,1400.041393,2017/11/29 0:25,1393.833446,,2017/11/29 0:25,1488.643799,2017/11/30 0:25,1496.24543,,2017/11/30 0:25,1371.759056,2017/12/1 0:25,1370.718603,,2017/12/1 0:25,1412.67444,2017/12/4 0:25,1416.556888
326,2017/11/23 1:26,1468.56346,2017/11/24 0:56,1465.814529,,2017/11/24 0:56,1473.557228,2017/11/27 0:26,1477.54001,,2017/11/27 0:26,1498.311048,2017/11/28 0:26,1496.366692,,2017/11/28 0:26,1399.8719,2017/11/29 0:26,1393.973798,,2017/11/29 0:26,1488.771443,2017/11/30 0:26,1496.403001,,2017/11/30 0:26,1371.852462,2017/12/1 0:26,1370.481029,,2017/12/1 0:26,1412.44239,2017/12/4 0:26,1416.566291
327,2017/11/23 1:27,1467.968977,2017/11/24 0:57,1465.907874,,2017/11/24 0:57,1473.653672,2017/11/27 0:27,1477.54001,,2017/11/27 0:27,1498.311048,2017/11/28 0:27,1496.494047,,2017/11/28 0:27,1400.012252,2017/11/29 0:27,1393.973798,,2017/11/29 0:27,1488.771443,2017/11/30 0:27,1496.573192,,2017/11/30 0:27,1372.042521,2017/12/1 0:27,1370.528544,,2017/12/1 0:27,1412.4888,2017/12/4 0:27,1416.659111
328,2017/11/23 1:28,1466.929841,2017/11/24 0:58,1466.22232,,2017/11/24 0:58,1473.969128,2017/11/27 0:28,1477.491789,,2017/11/27 0:28,1498.258214,2017/11/28 0:28,1496.510082,,2017/11/28 0:28,1400.041393,2017/11/29 0:28,1393.716091,,2017/11/29 0:28,1488.496204,2017/11/30 0:28,1497.006002,,2017/11/30 0:28,1372.388257,2017/12/1 0:28,1370.592438,,2017/12/1 0:28,1412.544411,2017/12/4 0:28,1416.677715
329,2017/11/23 1:29,1466.3992,2017/11/24 0:59,1466.48764,,2017/11/24 0:59,1474.231944,2017/11/27 0:29,1477.535591,,2017/11/27 0:29,1498.300666,2017/11/28 0:29,1496.536499,,2017/11/28 0:29,1400.059036,2017/11/29 0:29,1393.79816,,2017/11/29 0:29,1488.591275,2017/11/30 0:29,1497.028598,,2017/11/30 0:29,1372.46853,2017/12/1 0:29,1370.544924,,2017/12/1 0:29,1412.498001,2017/12/4 0:29,1416.640506
330,2017/11/23 1:30,1466.3992,2017/11/24 1:00,1466.219867,,2017/11/24 1:00,1473.964709,2017/11/27 0:30,1477.491789,,2017/11/27 0:30,1498.258214,2017/11/28 0:30,1496.414796,,2017/11/28 0:30,1399.959324,2017/11/29 0:30,1393.72759,,2017/11/29 0:30,1488.486228,2017/11/30 0:30,1496.838455,,2017/11/30 0:30,1372.31123,2017/12/1 0:30,1370.544112,,2017/12/1 0:30,1412.507404,2017/12/4 0:30,1416.566089
331,,0,2017/11/24 1:01,1466.173194,,2017/11/24 1:01,1473.916487,2017/11/27 0:31,1477.491789,,2017/11/27 0:31,1498.258214,2017/11/28 0:31,1496.372345,,2017/11/28 0:31,1399.91254,2017/11/29 0:31,1393.634022,,2017/11/29 0:31,1488.401133,2017/11/30 0:31,1496.710812,,2017/11/30 0:31,1372.168686,2017/12/1 0:31,1370.639141,,2017/12/1 0:31,1412.600224,2017/12/4 0:31,1416.33404
332,,0,2017/11/24 1:02,1466.173194,,2017/11/24 1:02,1473.916487,2017/11/27 0:32,1477.535591,,2017/11/27 0:32,1498.300666,2017/11/28 0:32,1496.425178,,2017/11/28 0:32,1399.947825,2017/11/29 0:32,1393.669307,,2017/11/29 0:32,1488.453656,2017/11/30 0:32,1496.658288,,2017/11/30 0:32,1372.137551,2017/12/1 0:32,1370.702224,,2017/12/1 0:32,1412.665238,2017/12/4 0:32,1416.129594
333,,0,2017/11/24 1:03,1466.308307,,2017/11/24 1:03,1474.052314,2017/11/27 0:33,1477.54001,,2017/11/27 0:33,1498.311048,2017/11/28 0:33,1496.425178,,2017/11/28 0:33,1399.947825,2017/11/29 0:33,1393.716091,,2017/11/29 0:33,1488.496204,2017/11/30 0:33,1496.478121,,2017/11/30 0:33,1371.963871,2017/12/1 0:33,1370.529356,,2017/12/1 0:33,1412.479397,2017/12/4 0:33,1416.008767
334,,0,2017/11/24 1:04,1466.580986,,2017/11/24 1:04,1474.328387,2017/11/27 0:34,1477.443567,,2017/11/27 0:34,1498.20538,2017/11/28 0:34,1496.372345,,2017/11/28 0:34,1399.91254,2017/11/29 0:34,1393.79816,,2017/11/29 0:34,1488.591275,2017/11/30 0:34,1496.393025,,2017/11/30 0:34,1371.868842,2017/12/1 0:34,1370.417947,,2017/12/1 0:34,1412.377376,2017/12/4 0:34,1415.813926
335,,0,2017/11/24 1:05,1466.713646,,2017/11/24 1:05,1474.459795,2017/11/27 0:35,1477.355962,,2017/11/27 0:35,1498.120477,2017/11/28 0:35,1496.414796,,2017/11/28 0:35,1399.959324,2017/11/29 0:35,1393.891728,,2017/11/29 0:35,1488.676371,2017/11/30 0:35,1496.520669,,2017/11/30 0:35,1372.011386,2017/12/1 0:35,1370.465462,,2017/12/1 0:35,1412.423786,2017/12/4 0:35,1415.906746
336,,0,2017/11/24 1:06,1466.666973,,2017/11/24 1:06,1474.411573,2017/11/27 0:36,1476.996703,,2017/11/27 0:36,1497.760099,2017/11/28 0:36,1496.213843,,2017/11/28 0:36,1399.806685,2017/11/29 0:36,1393.956155,,2017/11/29 0:36,1488.745181,2017/11/30 0:36,1496.425597,,2017/11/30 0:36,1371.932736,2017/12/1 0:36,1370.450706,,2017/12/1 0:36,1412.395779,2017/12/4 0:36,1415.683898
337,,0,2017/11/24 1:07,1466.259182,,2017/11/24 1:07,1473.999673,2017/11/27 0:37,1477.200443,,2017/11/27 0:37,1497.966705,2017/11/28 0:37,1495.545921,,2017/11/28 0:37,1399.139421,2017/11/29 0:37,1393.909371,,2017/11/29 0:37,1488.702633,2017/11/30 0:37,1496.330526,,2017/11/30 0:37,1371.854086,2017/12/1 0:37,1370.323729,,2017/12/1 0:37,1412.275153,2017/12/4 0:37,1415.60028
338,,0,2017/11/24 1:08,1466.082302,,2017/11/24 1:08,1473.824463,2017/11/27 0:38,1477.220135,,2017/11/27 0:38,1497.982739,2017/11/28 0:38,1495.50347,,2017/11/28 0:38,1399.092637,2017/11/29 0:38,1393.891728,,2017/11/29 0:38,1488.676371,2017/11/30 0:38,1496.022715,,2017/11/30 0:38,1371.537862,2017/12/1 0:38,1370.369621,,2017/12/1 0:38,1412.340369,2017/12/4 0:38,1415.60028
339,,0,2017/11/24 1:09,1466.173194,,2017/11/24 1:09,1473.916487,2017/11/27 0:39,1477.176332,,2017/11/27 0:39,1497.940288,2017/11/28 0:39,1495.588373,,2017/11/28 0:39,1399.186205,2017/11/29 0:39,1393.938512,,2017/11/29 0:39,1488.718919,2017/11/30 0:39,1496.065263,,2017/11/30 0:39,1371.585377,2017/12/1 0:39,1370.654709,,2017/12/1 0:39,1412.618828,2017/12/4 0:39,1415.55387
340,,0,2017/11/24 1:10,1465.814529,,2017/11/24 1:10,1473.557228,2017/11/27 0:40,1476.860876,,2017/11/27 0:40,1497.622362,2017/11/28 0:40,1495.312899,,2017/11/28 0:40,1398.928499,2017/11/29 0:40,1393.844944,,2017/11/29 0:40,1488.633823,2017/11/30 0:40,1496.222834,,2017/11/30 0:40,1371.678783,2017/12/1 0:40,1370.654709,,2017/12/1 0:40,1412.618828,2017/12/4 0:40,1415.247403
