,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean,,,Date,KU-bid,KU-ask,US-bid,US-ask,KU-mean,US-mean
288,2017/11/23 0:48,1087.6,1087.7,1087.8,1088.1,1087.65,1087.95,,,2017/11/24 0:18,1084.9,1085,1085.1,1085.4,1084.95,1085.25,,,2017/11/26 23:48,1087.7,1087.8,1087.9,1088.1,1087.75,1088,,,2017/11/27 23:48,1087.1,1087.2,1087.5,1087.8,1087.15,1087.65,,,2017/11/28 23:48,1082,1082.1,1082.2,1082.4,1082.05,1082.3,,,2017/11/29 23:48,1086.8,1087,1087,1087.4,1086.9,1087.2,,,2017/11/30 23:48,1086.7,1086.6,1086.8,1087,1086.65,1086.9,,,2017/12/3 23:48,1089.4,1089.5,1089.3,1089.5,1089.45,1089.4
289,2017/11/23 0:49,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/24 0:19,1085,1085.2,1085.1,1085.3,1085.1,1085.2,,,2017/11/26 23:49,1087.8,1087.9,1088,1088.2,1087.85,1088.1,,,2017/11/27 23:49,1086.7,1086.8,1087.1,1087.3,1086.75,1087.2,,,2017/11/28 23:49,1081.9,1082,1082.1,1082.3,1081.95,1082.2,,,2017/11/29 23:49,1086.9,1087,1087,1087.2,1086.95,1087.1,,,2017/11/30 23:49,1086.7,1086.8,1086.8,1087,1086.75,1086.9,,,2017/12/3 23:49,1089.6,1089.7,1089.5,1089.7,1089.65,1089.6
290,2017/11/23 0:50,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/24 0:20,1085,1085.2,1085.1,1085.3,1085.1,1085.2,,,2017/11/26 23:50,1087.7,1087.8,1088,1088.3,1087.75,1088.15,,,2017/11/27 23:50,1086.3,1086.4,1086.9,1087.1,1086.35,1087,,,2017/11/28 23:50,1082,1082.1,1082.1,1082.3,1082.05,1082.2,,,2017/11/29 23:50,1086.8,1086.9,1087,1087.2,1086.85,1087.1,,,2017/11/30 23:50,1086.6,1086.8,1087,1087.1,1086.7,1087.05,,,2017/12/3 23:50,1089.4,1089.5,1089.5,1089.8,1089.45,1089.65
291,2017/11/23 0:51,1087.8,1087.9,1088,1088.1,1087.85,1088.05,,,2017/11/24 0:21,1085.1,1085.2,1085.3,1085.4,1085.15,1085.35,,,2017/11/26 23:51,1087.7,1087.8,1087.9,1088.1,1087.75,1088,,,2017/11/27 23:51,1086.3,1086.4,1086.5,1086.7,1086.35,1086.6,,,2017/11/28 23:51,1082,1082.1,1082.3,1082.4,1082.05,1082.35,,,2017/11/29 23:51,1086.8,1086.9,1087,1087.2,1086.85,1087.1,,,2017/11/30 23:51,1086.6,1086.8,1087,1087.1,1086.7,1087.05,,,2017/12/3 23:51,1089.4,1089.5,1089.4,1089.6,1089.45,1089.5
292,2017/11/23 0:52,1087.7,1087.8,1088,1088.1,1087.75,1088.05,,,2017/11/24 0:22,1085.1,1085.2,1085.3,1085.4,1085.15,1085.35,,,2017/11/26 23:52,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/27 23:52,1086.3,1086.4,1086.5,1086.7,1086.35,1086.6,,,2017/11/28 23:52,1082,1082.1,1082.3,1082.5,1082.05,1082.4,,,2017/11/29 23:52,1086.8,1086.9,1087,1087.3,1086.85,1087.15,,,2017/11/30 23:52,1086.6,1086.7,1086.8,1087,1086.65,1086.9,,,2017/12/3 23:52,1089.2,1089.3,1089.4,1089.6,1089.25,1089.5
293,2017/11/23 0:53,1087.7,1087.8,1087.8,1088,1087.75,1087.9,,,2017/11/24 0:23,1085.1,1085.2,1085.3,1085.5,1085.15,1085.4,,,2017/11/26 23:53,1087.5,1087.7,1087.9,1088,1087.6,1087.95,,,2017/11/27 23:53,1086.1,1086.2,1086.5,1086.6,1086.15,1086.55,,,2017/11/28 23:53,1081.9,1082,1082,1082.3,1081.95,1082.15,,,2017/11/29 23:53,1086.8,1086.9,1087,1087.2,1086.85,1087.1,,,2017/11/30 23:53,1086.9,1086.7,1086.6,1087.1,1086.8,1086.85,,,2017/12/3 23:53,1088.9,1089,1089.1,1089.5,1088.95,1089.3
294,2017/11/23 0:54,1087.5,1087.6,1087.9,1088.1,1087.55,1088,,,2017/11/24 0:24,1084.9,1085,1085.1,1085.3,1084.95,1085.2,,,2017/11/26 23:54,1087.4,1087.5,1087.8,1088,1087.45,1087.9,,,2017/11/27 23:54,1086,1086.1,1086.4,1086.6,1086.05,1086.5,,,2017/11/28 23:54,1081.9,1082,1082.1,1082.4,1081.95,1082.25,,,2017/11/29 23:54,1086.9,1087,1087,1087.3,1086.95,1087.15,,,2017/11/30 23:54,1086.9,1087,1086.9,1087,1086.95,1086.95,,,2017/12/3 23:54,1089,1089.2,1088.9,1089.1,1089.1,1089
295,2017/11/23 0:55,1087.5,1087.6,1087.6,1087.9,1087.55,1087.75,,,2017/11/24 0:25,1084.6,1084.7,1085,1085.2,1084.65,1085.1,,,2017/11/26 23:55,1087.4,1087.5,1087.6,1087.9,1087.45,1087.75,,,2017/11/27 23:55,1086,1086.1,1086.3,1086.5,1086.05,1086.4,,,2017/11/28 23:55,1081.9,1082,1082.1,1082.4,1081.95,1082.25,,,2017/11/29 23:55,1086.9,1087,1087.2,1087.5,1086.95,1087.35,,,2017/11/30 23:55,1086.9,1087,1087,1087.2,1086.95,1087.1,,,2017/12/3 23:55,1089,1089.2,1089,1089.3,1089.1,1089.15
296,2017/11/23 0:56,1087.5,1087.6,1087.7,1088,1087.55,1087.85,,,2017/11/24 0:26,1084.6,1084.7,1084.7,1085,1084.65,1084.85,,,2017/11/26 23:56,1087.4,1087.6,1087.6,1087.9,1087.5,1087.75,,,2017/11/27 23:56,1086,1086.1,1086.4,1086.5,1086.05,1086.45,,,2017/11/28 23:56,1081.9,1082,1082.1,1082.3,1081.95,1082.2,,,2017/11/29 23:56,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/11/30 23:56,1087,1087,1087,1087.3,1087,1087.15,,,2017/12/3 23:56,1089,1089.1,1089.1,1089.3,1089.05,1089.2
297,2017/11/23 0:57,1087.3,1087.4,1087.5,1087.8,1087.35,1087.65,,,2017/11/24 0:27,1084.8,1084.9,1084.9,1085.1,1084.85,1085,,,2017/11/26 23:57,1087.5,1087.6,1087.6,1087.9,1087.55,1087.75,,,2017/11/27 23:57,1086.1,1086.2,1086.3,1086.5,1086.15,1086.4,,,2017/11/28 23:57,1081.9,1082,1082,1082.4,1081.95,1082.2,,,2017/11/29 23:57,1086.8,1086.9,1087.4,1087.5,1086.85,1087.45,,,2017/11/30 23:57,1087,1087.1,1087,1087.3,1087.05,1087.15,,,2017/12/3 23:57,1089,1089.1,1089,1089.3,1089.05,1089.15
298,2017/11/23 0:58,1087.3,1087.5,1087.4,1087.6,1087.4,1087.5,,,2017/11/24 0:28,1084.8,1084.9,1085,1085.1,1084.85,1085.05,,,2017/11/26 23:58,1087.5,1087.6,1087.6,1087.9,1087.55,1087.75,,,2017/11/27 23:58,1085.8,1085.9,1086.3,1086.5,1085.85,1086.4,,,2017/11/28 23:58,1081.9,1082,1082,1082.3,1081.95,1082.15,,,2017/11/29 23:58,1087,1087.1,1087.1,1087.3,1087.05,1087.2,,,2017/11/30 23:58,1086.3,1086.6,1087.2,1087.5,1086.45,1087.35,,,2017/12/3 23:58,1089.1,1089.2,1089,1089.4,1089.15,1089.2
299,2017/11/23 0:59,1087.3,1087.5,1087.4,1087.7,1087.4,1087.55,,,2017/11/24 0:29,1084.8,1084.9,1085,1085.2,1084.85,1085.1,,,2017/11/26 23:59,1087.5,1087.6,1087.7,1087.9,1087.55,1087.8,,,2017/11/27 23:59,1085.8,1085.9,1086.1,1086.4,1085.85,1086.25,,,2017/11/28 23:59,1081.9,1082,1082.1,1082.2,1081.95,1082.15,,,2017/11/29 23:59,1087,1087.1,1087.2,1087.4,1087.05,1087.3,,,2017/11/30 23:59,1086.3,1086.6,1087,1087.2,1086.45,1087.1,,,2017/12/3 23:59,1089.1,1089.2,1089.2,1089.4,1089.15,1089.3
300,2017/11/23 1:00,1087.4,1087.6,1087.5,1087.7,1087.5,1087.6,,,2017/11/24 0:30,1084.8,1084.9,1085,1085.1,1084.85,1085.05,,,2017/11/27 0:00,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/28 0:00,1086.1,1086.2,1086.4,1086.5,1086.15,1086.45,,,2017/11/29 0:00,1081.8,1081.9,1082,1082.3,1081.85,1082.15,,,2017/11/30 0:00,1086.9,1087,1087,1087.3,1086.95,1087.15,,,2017/12/1 0:00,1086.3,1086.4,1086.6,1087,1086.35,1086.8,,,2017/12/4 0:00,1089.1,1089.2,1089.1,1089.5,1089.15,1089.3
301,2017/11/23 1:01,1087.3,1087.4,1087.5,1087.8,1087.35,1087.65,,,2017/11/24 0:31,1084.4,1084.5,1084.7,1085,1084.45,1084.85,,,2017/11/27 0:01,1087.5,1087.6,1087.7,1087.9,1087.55,1087.8,,,2017/11/28 0:01,1086,1086.1,1086.1,1086.4,1086.05,1086.25,,,2017/11/29 0:01,1082,1082.1,1082,1082.2,1082.05,1082.1,,,2017/11/30 0:01,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:01,1086.3,1086.4,1086.4,1086.6,1086.35,1086.5,,,2017/12/4 0:01,1089.1,1089.3,1089.4,1089.6,1089.2,1089.5
302,2017/11/23 1:02,1087.3,1087.4,1087.5,1087.6,1087.35,1087.55,,,2017/11/24 0:32,1084.4,1084.5,1084.6,1084.8,1084.45,1084.7,,,2017/11/27 0:02,1087.6,1087.7,1087.6,1088,1087.65,1087.8,,,2017/11/28 0:02,1086.3,1086.4,1086.3,1086.5,1086.35,1086.4,,,2017/11/29 0:02,1082,1082.1,1082,1082.4,1082.05,1082.2,,,2017/11/30 0:02,1086.9,1087,1087.2,1087.5,1086.95,1087.35,,,2017/12/1 0:02,1086.3,1086.4,1086.5,1086.8,1086.35,1086.65,,,2017/12/4 0:02,1088.9,1089,1089.2,1089.5,1088.95,1089.35
303,2017/11/23 1:03,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/11/24 0:33,1084.4,1084.5,1084.6,1084.8,1084.45,1084.7,,,2017/11/27 0:03,1087.6,1087.7,1087.7,1088.1,1087.65,1087.9,,,2017/11/28 0:03,1086.3,1086.4,1086.5,1086.8,1086.35,1086.65,,,2017/11/29 0:03,1082,1082.1,1082.2,1082.5,1082.05,1082.35,,,2017/11/30 0:03,1086.9,1087,1087.1,1087.4,1086.95,1087.25,,,2017/12/1 0:03,1086.3,1086.4,1086.5,1086.8,1086.35,1086.65,,,2017/12/4 0:03,1088.9,1089,1089,1089.2,1088.95,1089.1
304,2017/11/23 1:04,1087,1087.1,1087.1,1087.4,1087.05,1087.25,,,2017/11/24 0:34,1084.5,1084.6,1084.6,1084.8,1084.55,1084.7,,,2017/11/27 0:04,1087.5,1087.6,1087.7,1087.9,1087.55,1087.8,,,2017/11/28 0:04,1086.1,1086.2,1086.4,1086.6,1086.15,1086.5,,,2017/11/29 0:04,1082,1082.1,1082.3,1082.5,1082.05,1082.4,,,2017/11/30 0:04,1086.9,1087,1087.1,1087.3,1086.95,1087.2,,,2017/12/1 0:04,1086.2,1086.4,1086.5,1086.7,1086.3,1086.6,,,2017/12/4 0:04,1088.8,1088.9,1088.9,1089,1088.85,1088.95
305,2017/11/23 1:05,1087,1087.1,1087.1,1087.3,1087.05,1087.2,,,2017/11/24 0:35,1084.5,1084.6,1084.6,1084.9,1084.55,1084.75,,,2017/11/27 0:05,1087.4,1087.6,1087.6,1088,1087.5,1087.8,,,2017/11/28 0:05,1086,1086.2,1086.3,1086.6,1086.1,1086.45,,,2017/11/29 0:05,1082,1082.1,1082.1,1082.4,1082.05,1082.25,,,2017/11/30 0:05,1086.8,1086.9,1087,1087.3,1086.85,1087.15,,,2017/12/1 0:05,1086.2,1086.3,1086.4,1086.6,1086.25,1086.5,,,2017/12/4 0:05,1088.7,1088.8,1088.9,1089,1088.75,1088.95
306,2017/11/23 1:06,1087,1087.1,1086.9,1087,1087.05,1086.95,,,2017/11/24 0:36,1084.6,1084.7,1084.7,1084.9,1084.65,1084.8,,,2017/11/27 0:06,1087.5,1087.6,1087.7,1087.9,1087.55,1087.8,,,2017/11/28 0:06,1085.9,1086,1086.5,1086.7,1085.95,1086.6,,,2017/11/29 0:06,1081.9,1082.1,1082.1,1082.5,1082,1082.3,,,2017/11/30 0:06,1087.1,1087.2,1087,1087.3,1087.15,1087.15,,,2017/12/1 0:06,1085.8,1085.9,1086.4,1086.5,1085.85,1086.45,,,2017/12/4 0:06,1089,1089.1,1088.9,1089.1,1089.05,1089
307,2017/11/23 1:07,1087.3,1087.5,1087.1,1087.3,1087.4,1087.2,,,2017/11/24 0:37,1084.9,1085,1085.4,1085.5,1084.95,1085.45,,,2017/11/27 0:07,1087.5,1087.6,1087.7,1088,1087.55,1087.85,,,2017/11/28 0:07,1085.9,1086,1086.3,1086.5,1085.95,1086.4,,,2017/11/29 0:07,1081.9,1082.1,1082.1,1082.4,1082,1082.25,,,2017/11/30 0:07,1087.1,1087.2,1087.2,1087.5,1087.15,1087.35,,,2017/12/1 0:07,1085.8,1085.9,1085.9,1086.2,1085.85,1086.05,,,2017/12/4 0:07,1089,1089.1,1088.9,1089.3,1089.05,1089.1
308,2017/11/23 1:08,1087.3,1087.5,1087.5,1087.8,1087.4,1087.65,,,2017/11/24 0:38,1084.9,1085,1085,1085.2,1084.95,1085.1,,,2017/11/27 0:08,1087.5,1087.7,1087.8,1088,1087.6,1087.9,,,2017/11/28 0:08,1085.9,1086,1086.3,1086.5,1085.95,1086.4,,,2017/11/29 0:08,1081.8,1081.9,1082,1082.3,1081.85,1082.15,,,2017/11/30 0:08,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:08,1085.8,1085.9,1086,1086.2,1085.85,1086.1,,,2017/12/4 0:08,1088.9,1089,1088.9,1089.3,1088.95,1089.1
309,2017/11/23 1:09,1087.2,1087.3,1087.4,1087.5,1087.25,1087.45,,,2017/11/24 0:39,1084.8,1085,1085,1085.3,1084.9,1085.15,,,2017/11/27 0:09,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/28 0:09,1085.9,1086,1086.1,1086.4,1085.95,1086.25,,,2017/11/29 0:09,1081.8,1082,1082,1082.3,1081.9,1082.15,,,2017/11/30 0:09,1087.2,1087.3,1087.4,1087.6,1087.25,1087.5,,,2017/12/1 0:09,1085.9,1086,1086,1086.2,1085.95,1086.1,,,2017/12/4 0:09,1088.8,1088.9,1088.8,1089,1088.85,1088.9
310,2017/11/23 1:10,1087.2,1087.3,1087.3,1087.5,1087.25,1087.4,,,2017/11/24 0:40,1084.8,1084.9,1085,1085.3,1084.85,1085.15,,,2017/11/27 0:10,1087.5,1087.6,1087.6,1087.9,1087.55,1087.75,,,2017/11/28 0:10,1085.9,1086.1,1086.2,1086.4,1086,1086.3,,,2017/11/29 0:10,1081.9,1082,1082,1082.3,1081.95,1082.15,,,2017/11/30 0:10,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:10,1085.9,1086,1086,1086.4,1085.95,1086.2,,,2017/12/4 0:10,1088.7,1088.8,1088.8,1089,1088.75,1088.9
311,2017/11/23 1:11,1087.2,1087.3,1087.2,1087.4,1087.25,1087.3,,,2017/11/24 0:41,1084.8,1084.9,1084.9,1085.2,1084.85,1085.05,,,2017/11/27 0:11,1087.5,1087.6,1087.6,1087.9,1087.55,1087.75,,,2017/11/28 0:11,1085.9,1086.1,1086.3,1086.5,1086,1086.4,,,2017/11/29 0:11,1081.9,1082,1082,1082.3,1081.95,1082.15,,,2017/11/30 0:11,1087.1,1087.2,1087.3,1087.4,1087.15,1087.35,,,2017/12/1 0:11,1085.9,1086,1086,1086.4,1085.95,1086.2,,,2017/12/4 0:11,1088.7,1088.8,1088.6,1088.9,1088.75,1088.75
312,2017/11/23 1:12,1087.1,1087.2,1087.2,1087.4,1087.15,1087.3,,,2017/11/24 0:42,1084.9,1085,1085,1085.3,1084.95,1085.15,,,2017/11/27 0:12,1087.5,1087.6,1087.7,1088,1087.55,1087.85,,,2017/11/28 0:12,1086.2,1086.3,1086.6,1086.8,1086.25,1086.7,,,2017/11/29 0:12,1081.7,1081.8,1082,1082.1,1081.75,1082.05,,,2017/11/30 0:12,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:12,1085.9,1086.1,1086.1,1086.4,1086,1086.25,,,2017/12/4 0:12,1089.1,1089.2,1089.2,1089.5,1089.15,1089.35
313,2017/11/23 1:13,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/11/24 0:43,1085,1085.1,1085.1,1085.4,1085.05,1085.25,,,2017/11/27 0:13,1087.3,1087.4,1087.7,1088,1087.35,1087.85,,,2017/11/28 0:13,1086.3,1086.4,1086.6,1086.8,1086.35,1086.7,,,2017/11/29 0:13,1081.9,1082.1,1082.1,1082.4,1082,1082.25,,,2017/11/30 0:13,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:13,1085.9,1086,1085.9,1086.2,1085.95,1086.05,,,2017/12/4 0:13,1089.2,1089.3,1089.2,1089.5,1089.25,1089.35
314,2017/11/23 1:14,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/11/24 0:44,1085,1085.1,1085.2,1085.4,1085.05,1085.3,,,2017/11/27 0:14,1087.3,1087.5,1087.5,1087.8,1087.4,1087.65,,,2017/11/28 0:14,1086.4,1086.5,1086.6,1086.8,1086.45,1086.7,,,2017/11/29 0:14,1081.9,1082,1082.1,1082.4,1081.95,1082.25,,,2017/11/30 0:14,1086.9,1087,1087.3,1087.5,1086.95,1087.4,,,2017/12/1 0:14,1085.9,1085.8,1085.9,1086.3,1085.85,1086.1,,,2017/12/4 0:14,1089.2,1089.3,1089.3,1089.5,1089.25,1089.4
315,2017/11/23 1:15,1087.2,1087.3,1087.2,1087.5,1087.25,1087.35,,,2017/11/24 0:45,1084.9,1085,1085,1085.3,1084.95,1085.15,,,2017/11/27 0:15,1087.3,1087.5,1087.6,1087.8,1087.4,1087.7,,,2017/11/28 0:15,1086.4,1086.5,1086.6,1087,1086.45,1086.8,,,2017/11/29 0:15,1081.9,1082,1082,1082.3,1081.95,1082.15,,,2017/11/30 0:15,1086.9,1087,1087.1,1087.3,1086.95,1087.2,,,2017/12/1 0:15,1085.9,1085.8,1085.9,1086.1,1085.85,1086,,,2017/12/4 0:15,1089.2,1089.3,1089.1,1089.5,1089.25,1089.3
316,2017/11/23 1:16,1087.2,1087.3,1087.3,1087.5,1087.25,1087.4,,,2017/11/24 0:46,1084.9,1085,1085.1,1085.3,1084.95,1085.2,,,2017/11/27 0:16,1087.4,1087.5,1087.5,1087.8,1087.45,1087.65,,,2017/11/28 0:16,1086.2,1086.3,1086.5,1086.8,1086.25,1086.65,,,2017/11/29 0:16,1081.7,1081.8,1082,1082.1,1081.75,1082.05,,,2017/11/30 0:16,1086.9,1087,1087,1087.3,1086.95,1087.15,,,2017/12/1 0:16,1085.9,1086,1085.9,1086.1,1085.95,1086,,,2017/12/4 0:16,1089.2,1089.3,1089.1,1089.5,1089.25,1089.3
317,2017/11/23 1:17,1087.2,1087.3,1087.4,1087.6,1087.25,1087.5,,,2017/11/24 0:47,1084.9,1085,1085.1,1085.4,1084.95,1085.25,,,2017/11/27 0:17,1087.4,1087.5,1087.5,1087.8,1087.45,1087.65,,,2017/11/28 0:17,1086.3,1086.4,1086.4,1086.7,1086.35,1086.55,,,2017/11/29 0:17,1081.4,1081.5,1081.7,1082,1081.45,1081.85,,,2017/11/30 0:17,1087.1,1087.2,1087,1087.3,1087.15,1087.15,,,2017/12/1 0:17,1086.1,1086.2,1086.1,1086.3,1086.15,1086.2,,,2017/12/4 0:17,1089.2,1089.3,1089.3,1089.5,1089.25,1089.4
318,2017/11/23 1:18,1086.9,1087.1,1087.3,1087.5,1087,1087.4,,,2017/11/24 0:48,1085.2,1085.3,1085.1,1085.4,1085.25,1085.25,,,2017/11/27 0:18,1087.3,1087.4,1087.5,1087.8,1087.35,1087.65,,,2017/11/28 0:18,1086.4,1086.5,1086.6,1086.9,1086.45,1086.75,,,2017/11/29 0:18,1081.3,1081.4,1081.5,1081.8,1081.35,1081.65,,,2017/11/30 0:18,1087,1087.1,1087.1,1087.3,1087.05,1087.2,,,2017/12/1 0:18,1086.1,1086.2,1086.1,1086.4,1086.15,1086.25,,,2017/12/4 0:18,1089.3,1089.4,1089.1,1089.4,1089.35,1089.25
319,2017/11/23 1:19,1086.8,1086.9,1087,1087.1,1086.85,1087.05,,,2017/11/24 0:49,1085.4,1085.5,1085.5,1085.7,1085.45,1085.6,,,2017/11/27 0:19,1087.3,1087.4,1087.5,1087.8,1087.35,1087.65,,,2017/11/28 0:19,1086.4,1086.5,1086.6,1086.9,1086.45,1086.75,,,2017/11/29 0:19,1081.3,1081.4,1081.4,1081.7,1081.35,1081.55,,,2017/11/30 0:19,1087,1087.1,1087.1,1087.4,1087.05,1087.25,,,2017/12/1 0:19,1086.1,1086.2,1086.3,1086.5,1086.15,1086.4,,,2017/12/4 0:19,1089.3,1089.4,1089.2,1089.5,1089.35,1089.35
320,2017/11/23 1:20,1086.8,1086.9,1086.9,1087,1086.85,1086.95,,,2017/11/24 0:50,1085.4,1085.5,1085.5,1085.8,1085.45,1085.65,,,2017/11/27 0:20,1087.4,1087.5,1087.5,1087.8,1087.45,1087.65,,,2017/11/28 0:20,1086.5,1086.6,1086.6,1086.9,1086.55,1086.75,,,2017/11/29 0:20,1081.8,1081.9,1081.8,1082,1081.85,1081.9,,,2017/11/30 0:20,1087,1087.2,1087,1087.4,1087.1,1087.2,,,2017/12/1 0:20,1086.2,1086.2,1086.4,1086.5,1086.2,1086.45,,,2017/12/4 0:20,1089.3,1089.4,1089.2,1089.5,1089.35,1089.35
321,2017/11/23 1:21,1087,1087.1,1087,1087.3,1087.05,1087.15,,,2017/11/24 0:51,1085.1,1085.2,1085.5,1085.6,1085.15,1085.55,,,2017/11/27 0:21,1087.6,1087.7,1087.6,1088,1087.65,1087.8,,,2017/11/28 0:21,1086.3,1086.4,1086.5,1086.8,1086.35,1086.65,,,2017/11/29 0:21,1081.7,1081.8,1081.8,1082,1081.75,1081.9,,,2017/11/30 0:21,1086.9,1087,1087,1087.3,1086.95,1087.15,,,2017/12/1 0:21,1086.2,1086.3,1086.3,1086.5,1086.25,1086.4,,,2017/12/4 0:21,1089.3,1089.4,1089.2,1089.7,1089.35,1089.45
322,2017/11/23 1:22,1086.9,1087,1087.3,1087.5,1086.95,1087.4,,,2017/11/24 0:52,1084.4,1084.5,1085.1,1085.4,1084.45,1085.25,,,2017/11/27 0:22,1087.5,1087.6,1087.7,1087.9,1087.55,1087.8,,,2017/11/28 0:22,1086.3,1086.4,1086.5,1086.7,1086.35,1086.6,,,2017/11/29 0:22,1081.6,1081.7,1081.8,1082,1081.65,1081.9,,,2017/11/30 0:22,1087,1087.1,1087,1087.2,1087.05,1087.1,,,2017/12/1 0:22,1086.2,1086.4,1086.5,1086.6,1086.3,1086.55,,,2017/12/4 0:22,1089.3,1089.4,1089.2,1089.7,1089.35,1089.45
323,2017/11/23 1:23,1086.9,1087,1087,1087.5,1086.95,1087.25,,,2017/11/24 0:53,1084.4,1084.5,1084.6,1084.9,1084.45,1084.75,,,2017/11/27 0:23,1087.5,1087.6,1087.8,1088,1087.55,1087.9,,,2017/11/28 0:23,1086.3,1086.4,1086.5,1086.7,1086.35,1086.6,,,2017/11/29 0:23,1081.6,1081.7,1081.8,1082,1081.65,1081.9,,,2017/11/30 0:23,1087,1087.1,1087.1,1087.4,1087.05,1087.25,,,2017/12/1 0:23,1086.2,1086.4,1086.4,1086.5,1086.3,1086.45,,,2017/12/4 0:23,1089.3,1089.4,1089.2,1089.5,1089.35,1089.35
324,2017/11/23 1:24,1086.8,1086.9,1087,1087.3,1086.85,1087.15,,,2017/11/24 0:54,1084.7,1084.8,1084.9,1085.1,1084.75,1085,,,2017/11/27 0:24,1087.6,1087.8,1087.9,1088.1,1087.7,1088,,,2017/11/28 0:24,1086.3,1086.4,1086.5,1086.7,1086.35,1086.6,,,2017/11/29 0:24,1081.5,1081.6,1081.7,1082,1081.55,1081.85,,,2017/11/30 0:24,1087.1,1087.2,1087.3,1087.5,1087.15,1087.4,,,2017/12/1 0:24,1086.2,1086.3,1086.4,1086.7,1086.25,1086.55,,,2017/12/4 0:24,1089.3,1089.4,1089.3,1089.4,1089.35,1089.35
325,2017/11/23 1:25,1086.8,1086.9,1087,1087.3,1086.85,1087.15,,,2017/11/24 0:55,1084.7,1084.8,1084.8,1085,1084.75,1084.9,,,2017/11/27 0:25,1087.5,1087.6,1087.9,1088.1,1087.55,1088,,,2017/11/28 0:25,1086.2,1086.3,1086.5,1086.8,1086.25,1086.65,,,2017/11/29 0:25,1081.6,1081.7,1081.6,1081.9,1081.65,1081.75,,,2017/11/30 0:25,1087,1087.1,1087.2,1087.5,1087.05,1087.35,,,2017/12/1 0:25,1086.1,1086.2,1086.5,1086.6,1086.15,1086.55,,,2017/12/4 0:25,1089.3,1089.4,1089.3,1089.6,1089.35,1089.45
326,2017/11/23 1:26,1086.8,1086.9,1086.9,1087,1086.85,1086.95,,,2017/11/24 0:56,1084.7,1084.8,1084.8,1085.1,1084.75,1084.95,,,2017/11/27 0:26,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/28 0:26,1086.2,1086.4,1086.4,1086.5,1086.3,1086.45,,,2017/11/29 0:26,1081.6,1081.7,1081.8,1082,1081.65,1081.9,,,2017/11/30 0:26,1087.3,1087.4,1087.2,1087.5,1087.35,1087.35,,,2017/12/1 0:26,1086.1,1086.2,1086.1,1086.5,1086.15,1086.3,,,2017/12/4 0:26,1089.4,1089.6,1089.3,1089.5,1089.5,1089.4
327,2017/11/23 1:27,1086,1086.1,1086.6,1086.8,1086.05,1086.7,,,2017/11/24 0:57,1084.9,1085,1084.8,1085.1,1084.95,1084.95,,,2017/11/27 0:27,1087.6,1087.7,1087.8,1088,1087.65,1087.9,,,2017/11/28 0:27,1086.2,1086.4,1086.5,1086.7,1086.3,1086.6,,,2017/11/29 0:27,1081.6,1081.7,1081.8,1082,1081.65,1081.9,,,2017/11/30 0:27,1087.3,1087.4,1087.5,1087.6,1087.35,1087.55,,,2017/12/1 0:27,1086.1,1086.2,1086.2,1086.5,1086.15,1086.35,,,2017/12/4 0:27,1089.4,1089.6,1089.4,1089.6,1089.5,1089.5
328,2017/11/23 1:28,1085.1,1085.2,1085.9,1086.1,1085.15,1086,,,2017/11/24 0:58,1085.1,1085.2,1085.1,1085.3,1085.15,1085.2,,,2017/11/27 0:28,1087.5,1087.6,1087.8,1088,1087.55,1087.9,,,2017/11/28 0:28,1086.2,1086.3,1086.5,1086.8,1086.25,1086.65,,,2017/11/29 0:28,1081.4,1081.5,1081.6,1081.8,1081.45,1081.7,,,2017/11/30 0:28,1087.8,1087.9,1087.6,1087.9,1087.85,1087.75,,,2017/12/1 0:28,1086,1086.1,1086.4,1086.5,1086.05,1086.45,,,2017/12/4 0:28,1089.5,1089.6,1089.4,1089.6,1089.55,1089.5
